taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
948311	Fusarium proliferatum	fungal	seed	GCA_900029915.1	Scaffold	2016-12-06	True		15254	874	43.2	cds	ascomycota_odb10	7	quality_fill
948311	Fusarium proliferatum	fungal	seed	GCA_900067095.1	Scaffold	2016-12-06	True		16143	3312	45.2	cds	ascomycota_odb10	8	quality_fill
948311	Fusarium proliferatum	fungal	seed	GCA_017309875.1	Scaffold	2021-03-09	True	United Kingdom	14303	2387	45.3	cds	ascomycota_odb10	9	quality_fill
101028	Fusarium pseudograminearum	fungal	seed	GCA_016952305.1	Complete Genome	2020-11-16	True		11217	9153	37.8	cds	ascomycota_odb10	1	best_quality
101028	Fusarium pseudograminearum	fungal	seed	GCA_001703955.2	Chromosome	2016-08-12	True	Australia	11483	8819	36.3	cds	ascomycota_odb10	2	new_country:Australia; new_year_bin:2015
101028	Fusarium pseudograminearum	fungal	seed	GCA_024752415.1	Chromosome	2022-08-28	True	China	14475	9007	37.3	cds	ascomycota_odb10	3	new_country:China
101028	Fusarium pseudograminearum	fungal	seed	GCF_000303195.2	Chromosome	2015-04-15	True		12445	8841	36.9	cds	ascomycota_odb10	4	quality_fill
101028	Fusarium pseudograminearum	fungal	seed	GCA_000303195.2	Chromosome	2015-04-15	True		12447	8841	36.9	cds	ascomycota_odb10	5	quality_fill
42676	Fusarium sacchari	fungal	seed	GCA_055255615.1	Scaffold	2026-02-17	False	Colombia		187	45.9	genome	ascomycota_odb10	1	best_quality
5128	Fusarium sambucinum	fungal	seed	GCF_050947815.1	Complete Genome	2025-06-17	True	USA	13017	9651	38.6	cds	ascomycota_odb10	1	best_quality
5128	Fusarium sambucinum	fungal	seed	GCA_041870755.1	Complete Genome	2024-09-09	True	USA	12893	9530	38.4	cds	ascomycota_odb10	2	new_year_bin:2020
5128	Fusarium sambucinum	fungal	seed	GCA_050947815.1	Complete Genome	2025-06-17	True	USA	13017	9651	38.6	cds	ascomycota_odb10	3	quality_fill
169388	Fusarium solani	fungal	seed	GCA_027945525.1	Scaffold	2023-01-24	True	USA	17490	561	54.7	cds	ascomycota_odb10	1	best_quality
5514	Fusarium sporotrichioides	fungal	seed	GCA_003012315.1	Scaffold	2018-03-20	True	France	11961	235	37.4	cds	ascomycota_odb10	1	best_quality
117187	Fusarium verticillioides	fungal	seed	GCF_000149555.1	Chromosome	2011-07-06	True		15890	1960	41.8	cds	ascomycota_odb10	1	best_quality
117187	Fusarium verticillioides	fungal	seed	GCA_003316975.2	Chromosome	2018-11-02	True	Australia	13769	4020	42.5	cds	ascomycota_odb10	2	new_country:Australia; new_year_bin:2015
117187	Fusarium verticillioides	fungal	seed	GCA_000149555.1	Chromosome	2008-11-21	True		15869	1960	41.8	cds	ascomycota_odb10	3	new_year_bin:2005
117187	Fusarium verticillioides	fungal	seed	GCA_003316995.2	Chromosome	2018-11-02	True	Australia	13508	4203	42.3	cds	ascomycota_odb10	4	quality_fill
117187	Fusarium verticillioides	fungal	seed	GCA_003317015.2	Chromosome	2018-11-02	True	Australia	458	4129	42.4	cds	ascomycota_odb10	5	quality_fill
232082	Fusarium virguliforme	fungal	seed	GCA_013363175.1	Scaffold	2020-06-19	False	USA		31	45.4	genome	ascomycota_odb10	1	best_quality
13563	Heterobasidion annosum	fungal	seed	GCA_001457955.1	Scaffold	2015-11-03	False			2331	28.0	genome	basidiomycota_odb10	1	best_quality
13563	Heterobasidion annosum	fungal	seed	GCA_001457895.1	Scaffold	2015-11-03	False			2296	27.7	genome	basidiomycota_odb10	2	quality_fill
13563	Heterobasidion annosum	fungal	seed	GCA_001457995.1	Scaffold	2015-11-03	False			2325	27.5	genome	basidiomycota_odb10	3	quality_fill
45133	Lasiodiplodia theobromae	fungal	seed	GCA_008931885.1	Scaffold	2019-10-09	True	Peru	12785	249	43.9	cds	ascomycota_odb10	1	best_quality
45133	Lasiodiplodia theobromae	fungal	seed	GCA_002111425.1	Scaffold	2017-04-26	True	China	12892	4775	43.3	cds	ascomycota_odb10	2	new_country:China
226899	Leptographium clavigerum	fungal	seed	GCF_000143105.1	Scaffold	2011-01-31	True		8311	1997	29.8	cds	ascomycota_odb10	1	best_quality
226899	Leptographium clavigerum	fungal	seed	GCA_000143105.2	Scaffold	2011-01-31	True		8312	1997	29.8	cds	ascomycota_odb10	2	quality_fill
203908	Melampsora laricis-populina	fungal	seed	GCF_000204055.1	Scaffold	2011-04-13	True		16255	1146	101.1	cds	basidiomycota_odb10	1	best_quality
203908	Melampsora laricis-populina	fungal	seed	GCA_000204055.1	Scaffold	2011-04-13	True		16372	1146	101.1	cds	basidiomycota_odb10	2	quality_fill
92637	Metarhizium acridum	fungal	seed	GCF_019434415.1	Scaffold	2021-08-02	True	Australia	12160	2338	44.7	cds	ascomycota_odb10	1	best_quality
92637	Metarhizium acridum	fungal	seed	GCF_000187405.1	Scaffold	2011-02-08	True		9849	329	39.4	cds	ascomycota_odb10	2	new_year_bin:2010
92637	Metarhizium acridum	fungal	seed	GCA_019434415.1	Scaffold	2021-08-02	True	Australia	12160	2338	44.7	cds	ascomycota_odb10	3	quality_fill
92637	Metarhizium acridum	fungal	seed	GCA_019434395.1	Scaffold	2021-07-30	True	Australia	10095	78	39.3	cds	ascomycota_odb10	4	quality_fill
92637	Metarhizium acridum	fungal	seed	GCA_000187405.1	Scaffold	2011-02-08	True		9849	329	39.4	cds	ascomycota_odb10	5	quality_fill
568076	Metarhizium robertsii	fungal	seed	GCF_000187425.2	Scaffold	2014-12-19	True	USA	11688	4492	41.7	cds	ascomycota_odb10	1	best_quality
568076	Metarhizium robertsii	fungal	seed	GCA_000187425.2	Scaffold	2014-12-19	True	USA	11688	4492	41.7	cds	ascomycota_odb10	2	quality_fill
568076	Metarhizium robertsii	fungal	seed	GCA_000591435.1	Scaffold	2014-03-17	True		12336	566	40.3	cds	ascomycota_odb10	3	quality_fill
38448	Monilinia fructicola	fungal	seed	GCA_055672675.1	Scaffold	2026-03-04	False	USA		2191	44.9	genome	ascomycota_odb10	1	best_quality
38448	Monilinia fructicola	fungal	seed	GCA_002162545.1	Scaffold	2017-05-31	False	Canada		992	44.7	genome	ascomycota_odb10	2	new_country:Canada; new_year_bin:2015
38448	Monilinia fructicola	fungal	seed	GCA_002909715.1	Scaffold	2018-01-31	False			66	42.8	genome	ascomycota_odb10	3	quality_fill
153609	Moniliophthora perniciosa	fungal	seed	GCA_000183025.1	Scaffold	2008-12-02	True		13560	1	26.7	cds	basidiomycota_odb10	1	best_quality
5270	Mycosarcoma maydis	fungal	seed	GCF_000328475.2	Chromosome	2015-02-18	True		6762	885	19.7	cds	basidiomycota_odb10	1	best_quality
5270	Mycosarcoma maydis	fungal	seed	GCA_000328475.2	Chromosome	2015-02-18	True		6765	885	19.7	cds	basidiomycota_odb10	2	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_016801405.1	Chromosome	2021-02-02	True	Australia	17448	1683	37.0	cds	ascomycota_odb10	1	best_quality
13684	Parastagonospora nodorum	fungal	seed	GCF_000146915.1	Scaffold	2007-11-20	True		15990	1045	37.2	cds	ascomycota_odb10	2	new_year_bin:2005
13684	Parastagonospora nodorum	fungal	seed	GCA_020557385.1	Scaffold	2021-10-25	True	Australia	17310	853	37.4	cds	ascomycota_odb10	3	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020567955.1	Scaffold	2021-10-25	True	Australia	17306	918	37.4	cds	ascomycota_odb10	4	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568045.1	Scaffold	2021-10-25	True	Australia	17644	670	39.2	cds	ascomycota_odb10	5	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568055.1	Scaffold	2021-10-25	True	Australia	17605	609	38.7	cds	ascomycota_odb10	6	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568095.1	Scaffold	2021-10-25	True	Australia	17288	951	37.9	cds	ascomycota_odb10	7	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568205.1	Scaffold	2021-10-25	True	Australia	17187	918	36.7	cds	ascomycota_odb10	8	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568325.1	Scaffold	2021-10-25	True	Australia	17235	800	36.2	cds	ascomycota_odb10	9	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568415.1	Scaffold	2021-10-25	True	Australia	17181	695	36.7	cds	ascomycota_odb10	10	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568465.1	Scaffold	2021-10-25	True	Australia	17311	1070	37.4	cds	ascomycota_odb10	11	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568635.1	Scaffold	2021-10-25	True	Australia	17248	1013	37.0	cds	ascomycota_odb10	12	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568705.1	Scaffold	2021-10-25	True	Australia	17324	657	38.1	cds	ascomycota_odb10	13	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568765.1	Scaffold	2021-10-25	True	Australia	17247	1032	37.0	cds	ascomycota_odb10	14	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568775.1	Scaffold	2021-10-25	True	Australia	17226	753	36.8	cds	ascomycota_odb10	15	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568935.1	Scaffold	2021-10-25	True	Australia	17374	962	37.4	cds	ascomycota_odb10	16	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568945.1	Scaffold	2021-10-25	True	Australia	17367	722	37.4	cds	ascomycota_odb10	17	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569145.1	Scaffold	2021-10-25	True	Australia	17250	848	37.0	cds	ascomycota_odb10	18	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569235.1	Scaffold	2021-10-25	True	Australia	17217	1014	37.1	cds	ascomycota_odb10	19	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569285.1	Scaffold	2021-10-25	True	Australia	17227	930	36.9	cds	ascomycota_odb10	20	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569485.1	Scaffold	2021-10-25	True	Australia	17494	992	38.1	cds	ascomycota_odb10	21	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569495.1	Scaffold	2021-10-25	True	Australia	17497	765	38.1	cds	ascomycota_odb10	22	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569505.1	Scaffold	2021-10-25	True	Australia	17213	967	36.7	cds	ascomycota_odb10	23	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569515.1	Scaffold	2021-10-25	True	Australia	17183	773	36.7	cds	ascomycota_odb10	24	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569685.1	Scaffold	2021-10-25	True	Australia	17294	1020	37.1	cds	ascomycota_odb10	25	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569895.1	Scaffold	2021-10-25	True	Australia	17455	949	37.4	cds	ascomycota_odb10	26	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569945.1	Scaffold	2021-10-25	True	Australia	17277	755	37.4	cds	ascomycota_odb10	27	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570015.1	Scaffold	2021-10-25	True	Australia	17522	668	38.0	cds	ascomycota_odb10	28	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570045.1	Scaffold	2021-10-25	True	Australia	17277	1060	37.0	cds	ascomycota_odb10	29	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570345.1	Scaffold	2021-10-25	True	Australia	17566	690	38.9	cds	ascomycota_odb10	30	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570355.1	Scaffold	2021-10-25	True	Australia	17524	651	38.0	cds	ascomycota_odb10	31	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570395.1	Scaffold	2021-10-25	True	Australia	17230	1056	36.7	cds	ascomycota_odb10	32	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570405.1	Scaffold	2021-10-25	True	Australia	17222	971	36.7	cds	ascomycota_odb10	33	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570415.1	Scaffold	2021-10-25	True	Australia	17219	1202	36.7	cds	ascomycota_odb10	34	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570525.1	Scaffold	2021-10-25	True	Australia	17319	743	37.1	cds	ascomycota_odb10	35	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570635.1	Scaffold	2021-10-25	True	Australia	17538	583	38.5	cds	ascomycota_odb10	36	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570685.1	Scaffold	2021-10-25	True	Australia	17298	1052	37.0	cds	ascomycota_odb10	37	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570735.1	Scaffold	2021-10-25	True	Australia	17284	1007	37.1	cds	ascomycota_odb10	38	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570935.1	Scaffold	2021-10-25	True	Australia	17242	901	36.7	cds	ascomycota_odb10	39	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570965.1	Scaffold	2021-10-25	True	Australia	17210	953	36.7	cds	ascomycota_odb10	40	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570975.1	Scaffold	2021-10-25	True	Australia	17381	1011	37.4	cds	ascomycota_odb10	41	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571265.1	Scaffold	2021-10-25	True	Australia	17290	984	37.0	cds	ascomycota_odb10	42	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571295.1	Scaffold	2021-10-25	True	Australia	17249	1035	37.5	cds	ascomycota_odb10	43	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571325.1	Scaffold	2021-10-25	True	Australia	17341	697	37.4	cds	ascomycota_odb10	44	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571545.1	Scaffold	2021-10-25	True	Australia	17350	837	37.4	cds	ascomycota_odb10	45	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571575.1	Scaffold	2021-10-25	True	Australia	17305	666	37.0	cds	ascomycota_odb10	46	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571605.1	Scaffold	2021-10-25	True	Australia	17269	718	36.9	cds	ascomycota_odb10	47	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571815.1	Scaffold	2021-10-25	True	Australia	17284	706	37.5	cds	ascomycota_odb10	48	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571885.1	Scaffold	2021-10-25	True	Australia	17244	882	37.5	cds	ascomycota_odb10	49	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571895.1	Scaffold	2021-10-25	True	Australia	17304	1022	37.0	cds	ascomycota_odb10	50	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571965.1	Scaffold	2021-10-25	True	Australia	17292	1051	37.1	cds	ascomycota_odb10	51	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572075.1	Scaffold	2021-10-25	True	Australia	17341	919	37.1	cds	ascomycota_odb10	52	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572205.1	Scaffold	2021-10-25	True	Australia	17272	903	37.5	cds	ascomycota_odb10	53	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572305.1	Scaffold	2021-10-25	True	Australia	17273	664	37.6	cds	ascomycota_odb10	54	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572315.1	Scaffold	2021-10-25	True	Australia	17297	1083	37.8	cds	ascomycota_odb10	55	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572345.1	Scaffold	2021-10-25	True	Australia	17296	1016	37.1	cds	ascomycota_odb10	56	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572395.1	Scaffold	2021-10-25	True	Australia	17213	694	36.7	cds	ascomycota_odb10	57	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572635.1	Scaffold	2021-10-25	True	Australia	17238	983	36.7	cds	ascomycota_odb10	58	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572645.1	Scaffold	2021-10-25	True	Australia	17240	763	36.7	cds	ascomycota_odb10	59	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572675.1	Scaffold	2021-10-25	True	Australia	17529	469	37.5	cds	ascomycota_odb10	60	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572945.1	Scaffold	2021-10-25	True	Australia	17583	1029	37.8	cds	ascomycota_odb10	61	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572955.1	Scaffold	2021-10-25	True	Australia	17523	705	38.0	cds	ascomycota_odb10	62	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572985.1	Scaffold	2021-10-25	True	Australia	17095	583	36.5	cds	ascomycota_odb10	63	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572995.1	Scaffold	2021-10-25	True	Australia	17232	702	37.0	cds	ascomycota_odb10	64	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573275.1	Scaffold	2021-10-25	True	Australia	17251	794	36.7	cds	ascomycota_odb10	65	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573285.1	Scaffold	2021-10-25	True	Australia	17214	945	37.0	cds	ascomycota_odb10	66	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573315.1	Scaffold	2021-10-25	True	Australia	17203	834	36.3	cds	ascomycota_odb10	67	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573325.1	Scaffold	2021-10-25	True	Australia	17241	1065	37.5	cds	ascomycota_odb10	68	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573495.1	Scaffold	2021-10-25	True	Australia	17579	549	37.9	cds	ascomycota_odb10	69	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573595.1	Scaffold	2021-10-25	True	Australia	17198	724	36.8	cds	ascomycota_odb10	70	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573605.1	Scaffold	2021-10-25	True	Australia	17241	805	37.0	cds	ascomycota_odb10	71	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573625.1	Scaffold	2021-10-25	True	Australia	17540	719	37.7	cds	ascomycota_odb10	72	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573725.1	Scaffold	2021-10-25	True	Australia	17544	931	38.2	cds	ascomycota_odb10	73	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573765.1	Scaffold	2021-10-25	True	Australia	17274	743	37.3	cds	ascomycota_odb10	74	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573915.1	Scaffold	2021-10-25	True	Australia	17206	704	37.1	cds	ascomycota_odb10	75	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574055.1	Scaffold	2021-10-25	True	Australia	17163	800	36.4	cds	ascomycota_odb10	76	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574085.1	Scaffold	2021-10-25	True	Australia	17245	1086	36.6	cds	ascomycota_odb10	77	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574115.1	Scaffold	2021-10-25	True	Australia	17175	712	36.6	cds	ascomycota_odb10	78	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574145.1	Scaffold	2021-10-25	True	Australia	17186	1206	36.7	cds	ascomycota_odb10	79	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574155.1	Scaffold	2021-10-25	True	Australia	17274	944	36.8	cds	ascomycota_odb10	80	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574265.1	Scaffold	2021-10-25	True	Australia	17194	980	36.5	cds	ascomycota_odb10	81	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574295.1	Scaffold	2021-10-25	True	Australia	17170	1006	36.9	cds	ascomycota_odb10	82	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574345.1	Scaffold	2021-10-25	True	Australia	17236	827	36.5	cds	ascomycota_odb10	83	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574365.1	Scaffold	2021-10-25	True	Australia	17212	718	37.0	cds	ascomycota_odb10	84	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574375.1	Scaffold	2021-10-25	True	Australia	17205	1018	36.7	cds	ascomycota_odb10	85	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574385.1	Scaffold	2021-10-25	True	Australia	17216	708	36.5	cds	ascomycota_odb10	86	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574405.1	Scaffold	2021-10-25	True	Australia	17335	1059	37.1	cds	ascomycota_odb10	87	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574595.1	Scaffold	2021-10-25	True	Australia	17255	792	37.1	cds	ascomycota_odb10	88	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574615.1	Scaffold	2021-10-25	True	Australia	17464	597	37.9	cds	ascomycota_odb10	89	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574715.1	Scaffold	2021-10-25	True	Australia	17612	751	38.0	cds	ascomycota_odb10	90	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574725.1	Scaffold	2021-10-25	True	Australia	17218	1070	36.7	cds	ascomycota_odb10	91	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574755.1	Scaffold	2021-10-25	True	Australia	17605	671	38.0	cds	ascomycota_odb10	92	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574825.1	Scaffold	2021-10-25	True	Australia	17157	1080	36.6	cds	ascomycota_odb10	93	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574875.1	Scaffold	2021-10-25	True	Australia	17271	825	37.5	cds	ascomycota_odb10	94	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575035.1	Scaffold	2021-10-25	True	Australia	17230	809	37.0	cds	ascomycota_odb10	95	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575105.1	Scaffold	2021-10-25	True	Australia	17260	809	36.6	cds	ascomycota_odb10	96	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575195.1	Scaffold	2021-10-25	True	Australia	17303	738	36.8	cds	ascomycota_odb10	97	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575285.1	Scaffold	2021-10-25	True	Australia	17565	636	38.1	cds	ascomycota_odb10	98	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575355.1	Scaffold	2021-10-25	True	Australia	17247	865	37.1	cds	ascomycota_odb10	99	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575375.1	Scaffold	2021-10-25	True	Australia	17238	762	37.4	cds	ascomycota_odb10	100	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575405.1	Scaffold	2021-10-25	True	Australia	17264	1072	36.3	cds	ascomycota_odb10	101	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575445.1	Scaffold	2021-10-25	True	Australia	17821	611	38.5	cds	ascomycota_odb10	102	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575485.1	Scaffold	2021-10-25	True	Australia	17448	802	37.6	cds	ascomycota_odb10	103	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575615.1	Scaffold	2021-10-25	True	Australia	17306	919	37.5	cds	ascomycota_odb10	104	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575645.1	Scaffold	2021-10-25	True	Australia	17296	738	36.9	cds	ascomycota_odb10	105	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575775.1	Scaffold	2021-10-25	True	Australia	17194	767	37.1	cds	ascomycota_odb10	106	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575955.1	Scaffold	2021-10-25	True	Australia	17577	561	38.3	cds	ascomycota_odb10	107	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575975.1	Scaffold	2021-10-25	True	Australia	17630	540	38.3	cds	ascomycota_odb10	108	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575995.1	Scaffold	2021-10-25	True	Australia	17622	719	38.1	cds	ascomycota_odb10	109	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020576185.1	Scaffold	2021-10-25	True	Australia	17627	922	38.1	cds	ascomycota_odb10	110	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020576195.1	Scaffold	2021-10-25	True	Australia	17287	660	37.7	cds	ascomycota_odb10	111	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020576365.1	Scaffold	2021-10-25	True	Australia	17311	587	37.7	cds	ascomycota_odb10	112	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577795.1	Scaffold	2021-10-25	True	Australia	17272	656	37.6	cds	ascomycota_odb10	113	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577805.1	Scaffold	2021-10-25	True	Australia	17314	608	37.7	cds	ascomycota_odb10	114	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577855.1	Scaffold	2021-10-25	True	Australia	17309	549	37.7	cds	ascomycota_odb10	115	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577905.1	Scaffold	2021-10-25	True	Australia	17322	634	37.7	cds	ascomycota_odb10	116	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577915.1	Scaffold	2021-10-25	True	Australia	17300	596	37.7	cds	ascomycota_odb10	117	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578075.1	Scaffold	2021-10-25	True	Australia	17299	667	37.7	cds	ascomycota_odb10	118	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578085.1	Scaffold	2021-10-25	True	Australia	17305	630	37.6	cds	ascomycota_odb10	119	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578095.1	Scaffold	2021-10-25	True	Australia	17270	577	37.6	cds	ascomycota_odb10	120	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578105.1	Scaffold	2021-10-25	True	Australia	17292	595	37.7	cds	ascomycota_odb10	121	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578115.1	Scaffold	2021-10-25	True	Australia	17300	562	37.7	cds	ascomycota_odb10	122	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578205.1	Scaffold	2021-10-25	True	Australia	17407	717	37.3	cds	ascomycota_odb10	123	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578265.1	Scaffold	2021-10-25	True	Australia	17619	707	38.4	cds	ascomycota_odb10	124	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578295.1	Scaffold	2021-10-25	True	Australia	17207	995	36.7	cds	ascomycota_odb10	125	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578315.1	Scaffold	2021-10-25	True	Australia	17214	731	36.7	cds	ascomycota_odb10	126	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578375.1	Scaffold	2021-10-25	True	Australia	17190	1039	36.8	cds	ascomycota_odb10	127	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578445.1	Scaffold	2021-10-25	True	Australia	17183	777	36.8	cds	ascomycota_odb10	128	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578515.1	Scaffold	2021-10-25	True	Australia	17299	622	37.6	cds	ascomycota_odb10	129	quality_fill
