taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
5516	Fusarium culmorum	fungal	seed	GCA_052570805.1	Scaffold	2025-09-12	True	United Kingdom	11673	1580	36.5	cds	ascomycota_odb10	5	quality_fill
5516	Fusarium culmorum	fungal	seed	GCA_052570815.1	Scaffold	2025-09-12	True	United Kingdom	11447	1551	37.4	cds	ascomycota_odb10	6	quality_fill
5516	Fusarium culmorum	fungal	seed	GCA_052570865.1	Scaffold	2025-09-12	True	United Kingdom	11455	1446	37.7	cds	ascomycota_odb10	7	quality_fill
5516	Fusarium culmorum	fungal	seed	GCA_052571695.1	Scaffold	2025-09-12	True	United Kingdom	12076	598	39.8	cds	ascomycota_odb10	8	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_900096505.1	Scaffold	2017-10-06	True		15852	2960	44.0	cds	ascomycota_odb10	1	best_quality
5127	Fusarium fujikuroi	fungal	seed	GCA_902702945.1	Scaffold	2021-11-19	True	Italy	13527	791	46.0	cds	ascomycota_odb10	2	new_country:Italy; new_year_bin:2020
5127	Fusarium fujikuroi	fungal	seed	GCA_001023065.1	Scaffold	2015-06-09	True	Thailand	15182	27	43.5	cds	ascomycota_odb10	3	new_country:Thailand
5127	Fusarium fujikuroi	fungal	seed	GCA_001023035.1	Scaffold	2015-06-09	True	USA	14799	1203	43.1	cds	ascomycota_odb10	4	new_country:USA
5127	Fusarium fujikuroi	fungal	seed	GCA_001023045.1	Scaffold	2015-06-09	True	Taiwan	14830	192	43.1	cds	ascomycota_odb10	5	new_country:Taiwan
5127	Fusarium fujikuroi	fungal	seed	GCF_900079805.1	Chromosome	2013-08-20	True		14810	4235	43.8	cds	ascomycota_odb10	6	new_year_bin:2010
5127	Fusarium fujikuroi	fungal	seed	GCA_900096615.1	Scaffold	2017-10-06	True		15371	1941	44.0	cds	ascomycota_odb10	7	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_900096625.1	Scaffold	2017-10-06	True		15725	2267	45.3	cds	ascomycota_odb10	8	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_900096635.1	Scaffold	2017-10-06	True		15904	4471	45.0	cds	ascomycota_odb10	9	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_900096645.1	Scaffold	2017-10-06	True		15920	4162	45.8	cds	ascomycota_odb10	10	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_900096685.1	Scaffold	2017-10-06	True		16054	2126	46.1	cds	ascomycota_odb10	11	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_900096705.1	Scaffold	2017-10-06	True		16088	2071	46.1	cds	ascomycota_odb10	12	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_009663055.1	Chromosome	2019-11-14	True	Italy	13578	4212	43.7	cds	ascomycota_odb10	13	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_009663095.1	Chromosome	2019-11-14	True	Italy	13563	4218	43.7	cds	ascomycota_odb10	14	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_009663115.1	Chromosome	2019-11-14	True	Italy	13690	4426	45.6	cds	ascomycota_odb10	15	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_900079805.1	Chromosome	2013-08-20	True		14813	4235	43.8	cds	ascomycota_odb10	16	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_901677955.1	Scaffold	2021-09-14	True	Italy	14557	418	45.8	cds	ascomycota_odb10	17	quality_fill
5127	Fusarium fujikuroi	fungal	seed	GCA_901677965.1	Scaffold	2021-09-14	True	Italy	14822	546	46.5	cds	ascomycota_odb10	18	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_037213105.1	Complete Genome	2024-03-18	True	USA	13339	9011	37.1	cds	ascomycota_odb10	1	best_quality
5518	Fusarium graminearum	fungal	seed	GCA_000599445.1	Chromosome	2014-03-25	True	Australia	13355	8792	36.7	cds	ascomycota_odb10	2	new_country:Australia; new_year_bin:2010
5518	Fusarium graminearum	fungal	seed	GCA_002352725.1	Scaffold	2017-09-25	True	Italy	11827	1518	36.9	cds	ascomycota_odb10	3	new_country:Italy; new_year_bin:2015
5518	Fusarium graminearum	fungal	seed	GCA_905332025.1	Scaffold	2021-09-24	True	France	12617	2281	36.6	cds	ascomycota_odb10	4	new_country:France
5518	Fusarium graminearum	fungal	seed	GCA_012959185.1	Scaffold	2020-05-04	True	Serbia	14132	1672	36.8	cds	ascomycota_odb10	5	new_country:Serbia
5518	Fusarium graminearum	fungal	seed	GCF_000240135.3	Chromosome	2008-11-21	True		13312	5350	36.5	cds	ascomycota_odb10	6	new_year_bin:2005
5518	Fusarium graminearum	fungal	seed	GCA_037255895.1	Complete Genome	2024-03-18	True	USA	13246	9045	36.8	cds	ascomycota_odb10	7	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_900073075.1	Complete Genome	2020-02-10	True		14187	9026	36.9	cds	ascomycota_odb10	8	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_037074405.1	Chromosome	2024-03-13	True	USA	13361	9059	37.3	cds	ascomycota_odb10	9	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_037074415.1	Chromosome	2024-03-13	True	USA	14217	8999	37.9	cds	ascomycota_odb10	10	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_900044135.1	Chromosome	2016-08-03	True		14143	9395	38.0	cds	ascomycota_odb10	11	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_000240135.3	Chromosome	2008-11-21	True		13313	5350	36.5	cds	ascomycota_odb10	12	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_905359485.1	Scaffold	2021-09-27	True	Italy	12983	684	37.1	cds	ascomycota_odb10	13	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_905359455.1	Scaffold	2021-03-26	True	Italy	12716	1018	36.5	cds	ascomycota_odb10	14	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_905359475.1	Scaffold	2021-03-26	True	Italy	13299	649	36.8	cds	ascomycota_odb10	15	quality_fill
5518	Fusarium graminearum	fungal	seed	GCA_901446245.1	Scaffold	2020-07-10	True	France	13280	787	36.8	cds	ascomycota_odb10	16	quality_fill
2502994	Fusarium odoratissimum	fungal	seed	GCF_000260195.1	Scaffold	2014-02-19	True		16634	1130	46.6	cds	ascomycota_odb10	1	best_quality
2502994	Fusarium odoratissimum	fungal	seed	GCA_052550365.1	Scaffold	2025-09-11	True	Peru	14663	542	45.5	cds	ascomycota_odb10	2	new_country:Peru; new_year_bin:2025
2502994	Fusarium odoratissimum	fungal	seed	GCA_000350365.1	Scaffold	2013-04-04	True	China	14459	1948	52.9	cds	ascomycota_odb10	3	new_country:China
2502994	Fusarium odoratissimum	fungal	seed	GCA_000260195.2	Scaffold	2014-02-19	True		16634	1130	46.6	cds	ascomycota_odb10	4	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_026229875.1	Scaffold	2022-11-17	True	unknown	31923	48	58.2	cds	ascomycota_odb10	1	best_quality
5507	Fusarium oxysporum	fungal	seed	GCA_054130785.1	Chromosome	2025-12-22	True	Spain	21151	4247	54.4	cds	ascomycota_odb10	2	new_country:Spain; new_year_bin:2025
5507	Fusarium oxysporum	fungal	seed	GCA_004141715.1	Scaffold	2019-02-06	True	United Kingdom	20460	181	57.5	cds	ascomycota_odb10	3	new_country:United Kingdom; new_year_bin:2015
5507	Fusarium oxysporum	fungal	seed	GCA_000350345.1	Scaffold	2013-04-09	True	China	15438	653	47.7	cds	ascomycota_odb10	4	new_country:China; new_year_bin:2010
5507	Fusarium oxysporum	fungal	seed	GCA_032206225.1	Chromosome	2024-08-12	True	Morocco	20416	4061	66.0	cds	ascomycota_odb10	5	new_country:Morocco
5507	Fusarium oxysporum	fungal	seed	GCA_018894095.1	Scaffold	2021-06-16	True	Japan	21781	4865	72.2	cds	ascomycota_odb10	6	new_country:Japan
5507	Fusarium oxysporum	fungal	seed	GCA_030719095.1	Complete Genome	2023-08-14	True	USA	16305	4886	49.9	cds	ascomycota_odb10	7	new_country:USA
5507	Fusarium oxysporum	fungal	seed	GCA_053754955.1	Chromosome	2025-11-28	True	Taiwan	16063	4748	50.2	cds	ascomycota_odb10	8	new_country:Taiwan
5507	Fusarium oxysporum	fungal	seed	GCA_031834405.1	Chromosome	2023-09-25	True	Indonesia	16011	4485	49.4	cds	ascomycota_odb10	9	new_country:Indonesia
5507	Fusarium oxysporum	fungal	seed	GCA_014154955.1	Chromosome	2020-08-13	True	Australia	17912	4091	68.0	cds	ascomycota_odb10	10	new_country:Australia
5507	Fusarium oxysporum	fungal	seed	GCA_001702695.2	Chromosome	2017-09-25	True	Canada	16795	4490	52.9	cds	ascomycota_odb10	11	new_country:Canada
5507	Fusarium oxysporum	fungal	seed	GCA_032884055.1	Scaffold	2023-10-20	True	Serbia	17033	475	50.0	cds	ascomycota_odb10	12	new_country:Serbia
5507	Fusarium oxysporum	fungal	seed	GCA_013363075.1	Scaffold	2020-06-19	True	South Korea	15434	19	47.0	cds	ascomycota_odb10	13	new_country:South Korea
5507	Fusarium oxysporum	fungal	seed	GCF_000149955.1	Chromosome	2015-08-20	True		20924	1976	61.4	cds	ascomycota_odb10	14	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_025331925.1	Chromosome	2022-10-03	True		21391	4106	68.4	cds	ascomycota_odb10	15	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000149955.2	Chromosome	2015-08-20	True		20925	1976	61.4	cds	ascomycota_odb10	16	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCF_013085055.1	Complete Genome	2020-05-13	True		16197	4523	50.4	cds	ascomycota_odb10	17	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_013085055.1	Complete Genome	2020-05-13	True		16202	4523	50.4	cds	ascomycota_odb10	18	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_055853645.1	Chromosome	2026-03-13	True	Spain	16068	4773	57.6	cds	ascomycota_odb10	19	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_053754965.1	Chromosome	2025-11-28	True	Taiwan	15200	4490	48.2	cds	ascomycota_odb10	20	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_003615085.1	Chromosome	2018-10-05	True	United Kingdom	18827	4140	53.4	cds	ascomycota_odb10	21	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCF_000271745.1	Scaffold	2014-02-06	True		17280	4457	47.9	cds	ascomycota_odb10	22	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_057814765.1	Scaffold	2026-06-01	True	Taiwan	19046	1714	57.2	cds	ascomycota_odb10	23	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_054098455.1	Scaffold	2025-12-19	True	China	15296	795	46.5	cds	ascomycota_odb10	24	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_051622415.1	Scaffold	2025-07-30	True	USA	15020	479	48.0	cds	ascomycota_odb10	25	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_051622495.1	Scaffold	2025-07-30	True	USA	15016	479	48.0	cds	ascomycota_odb10	26	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_051622515.1	Scaffold	2025-07-30	True	USA	15030	455	48.0	cds	ascomycota_odb10	27	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_051622595.1	Scaffold	2025-07-30	True	USA	15059	461	47.7	cds	ascomycota_odb10	28	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_038050555.1	Scaffold	2024-04-10	True	China	19616	5006	64.2	cds	ascomycota_odb10	29	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_030020275.1	Scaffold	2023-05-15	True		17629	4140	55.6	cds	ascomycota_odb10	30	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945265.1	Scaffold	2023-01-24	True	USA	15041	988	45.0	cds	ascomycota_odb10	31	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945335.1	Scaffold	2023-01-24	True	USA	15183	1552	45.0	cds	ascomycota_odb10	32	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945535.1	Scaffold	2023-01-24	True	USA	15208	1348	45.0	cds	ascomycota_odb10	33	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945555.1	Scaffold	2023-01-24	True	USA	16386	1591	48.6	cds	ascomycota_odb10	34	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_003615115.1	Scaffold	2018-10-05	True	United Kingdom	18763	168	54.8	cds	ascomycota_odb10	35	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_003615155.1	Scaffold	2018-10-05	True	United Kingdom	18575	297	53.0	cds	ascomycota_odb10	36	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_003615165.1	Scaffold	2018-10-05	True	United Kingdom	17916	237	50.5	cds	ascomycota_odb10	37	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_003615185.1	Scaffold	2018-10-05	True	United Kingdom	17798	413	50.3	cds	ascomycota_odb10	38	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_003615075.1	Scaffold	2018-10-05	True	United Kingdom	18296	147	51.0	cds	ascomycota_odb10	39	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_003615095.1	Scaffold	2018-10-05	True	United Kingdom	18482	128	51.4	cds	ascomycota_odb10	40	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_900096695.1	Scaffold	2017-10-06	True		16976	5177	49.1	cds	ascomycota_odb10	41	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000260215.2	Scaffold	2014-02-19	True		19854	161	53.6	cds	ascomycota_odb10	42	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000260155.3	Scaffold	2014-02-19	True		18238	2472	49.4	cds	ascomycota_odb10	43	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000260175.2	Scaffold	2014-02-19	True		18905	424	52.9	cds	ascomycota_odb10	44	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000259975.2	Scaffold	2014-02-06	True		17931	2092	48.6	cds	ascomycota_odb10	45	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000260495.2	Scaffold	2014-02-06	True		19661	2207	54.0	cds	ascomycota_odb10	46	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000260075.2	Scaffold	2014-02-06	True		19623	2839	55.2	cds	ascomycota_odb10	47	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000260235.2	Scaffold	2014-02-06	True		19306	449	53.5	cds	ascomycota_odb10	48	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000271705.2	Scaffold	2014-02-06	True		18191	3844	49.7	cds	ascomycota_odb10	49	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_000271745.2	Scaffold	2014-02-06	True		17280	4457	47.9	cds	ascomycota_odb10	50	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945255.1	Scaffold	2023-01-24	True	USA	14320	1594	42.2	cds	ascomycota_odb10	51	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945275.1	Scaffold	2023-01-24	True	USA	14598	2091	42.9	cds	ascomycota_odb10	52	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945305.1	Scaffold	2023-01-24	True	USA	14988	1127	44.9	cds	ascomycota_odb10	53	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_027945315.1	Scaffold	2023-01-24	True	USA	14256	1492	41.9	cds	ascomycota_odb10	54	quality_fill
5507	Fusarium oxysporum	fungal	seed	GCA_024865645.1	Scaffold	2022-09-02	True	South Korea	14417	860	46.3	cds	ascomycota_odb10	55	quality_fill
61366	Fusarium oxysporum f. sp. cubense	fungal	seed	GCA_053754955.1	Chromosome	2025-11-28	True	Taiwan	16063	4748	50.2	cds	ascomycota_odb10	1	best_quality
61366	Fusarium oxysporum f. sp. cubense	fungal	seed	GCA_000350345.1	Scaffold	2013-04-09	True	China	15438	653	47.7	cds	ascomycota_odb10	2	new_country:China; new_year_bin:2010
61366	Fusarium oxysporum f. sp. cubense	fungal	seed	GCA_053754965.1	Chromosome	2025-11-28	True	Taiwan	15200	4490	48.2	cds	ascomycota_odb10	3	quality_fill
948311	Fusarium proliferatum	fungal	seed	GCF_900067095.1	Scaffold	2016-12-06	True		16129	3312	45.2	cds	ascomycota_odb10	1	best_quality
948311	Fusarium proliferatum	fungal	seed	GCA_022627135.1	Scaffold	2022-03-18	True	Viet Nam	13009	1616	45.0	cds	ascomycota_odb10	2	new_country:Viet Nam; new_year_bin:2020
948311	Fusarium proliferatum	fungal	seed	GCA_003615215.1	Scaffold	2018-10-05	True	United Kingdom	15409	536	45.7	cds	ascomycota_odb10	3	new_country:United Kingdom
948311	Fusarium proliferatum	fungal	seed	GCA_017309865.1	Scaffold	2021-03-09	True	Poland	14819	749	48.8	cds	ascomycota_odb10	4	new_country:Poland
948311	Fusarium proliferatum	fungal	seed	GCA_017309895.1	Scaffold	2021-03-09	True	USA	13876	4345	43.8	cds	ascomycota_odb10	5	new_country:USA
948311	Fusarium proliferatum	fungal	seed	GCA_003290285.1	Scaffold	2018-07-06	True	Saudi Arabia	14379	1823	45.5	cds	ascomycota_odb10	6	new_country:Saudi Arabia
948311	Fusarium proliferatum	fungal	seed	GCA_900029915.1	Scaffold	2016-12-06	True		15254	874	43.2	cds	ascomycota_odb10	7	quality_fill
948311	Fusarium proliferatum	fungal	seed	GCA_900067095.1	Scaffold	2016-12-06	True		16143	3312	45.2	cds	ascomycota_odb10	8	quality_fill
948311	Fusarium proliferatum	fungal	seed	GCA_017309875.1	Scaffold	2021-03-09	True	United Kingdom	14303	2387	45.3	cds	ascomycota_odb10	9	quality_fill
101028	Fusarium pseudograminearum	fungal	seed	GCA_016952305.1	Complete Genome	2020-11-16	True		11217	9153	37.8	cds	ascomycota_odb10	1	best_quality
101028	Fusarium pseudograminearum	fungal	seed	GCA_001703955.2	Chromosome	2016-08-12	True	Australia	11483	8819	36.3	cds	ascomycota_odb10	2	new_country:Australia; new_year_bin:2015
101028	Fusarium pseudograminearum	fungal	seed	GCA_024752415.1	Chromosome	2022-08-28	True	China	14475	9007	37.3	cds	ascomycota_odb10	3	new_country:China
101028	Fusarium pseudograminearum	fungal	seed	GCF_000303195.2	Chromosome	2015-04-15	True		12445	8841	36.9	cds	ascomycota_odb10	4	quality_fill
101028	Fusarium pseudograminearum	fungal	seed	GCA_000303195.2	Chromosome	2015-04-15	True		12447	8841	36.9	cds	ascomycota_odb10	5	quality_fill
42676	Fusarium sacchari	fungal	seed	GCA_055255615.1	Scaffold	2026-02-17	False	Colombia		187	45.9	genome	ascomycota_odb10	1	best_quality
5128	Fusarium sambucinum	fungal	seed	GCF_050947815.1	Complete Genome	2025-06-17	True	USA	13017	9651	38.6	cds	ascomycota_odb10	1	best_quality
5128	Fusarium sambucinum	fungal	seed	GCA_041870755.1	Complete Genome	2024-09-09	True	USA	12893	9530	38.4	cds	ascomycota_odb10	2	new_year_bin:2020
5128	Fusarium sambucinum	fungal	seed	GCA_050947815.1	Complete Genome	2025-06-17	True	USA	13017	9651	38.6	cds	ascomycota_odb10	3	quality_fill
169388	Fusarium solani	fungal	seed	GCA_027945525.1	Scaffold	2023-01-24	True	USA	17490	561	54.7	cds	ascomycota_odb10	1	best_quality
5514	Fusarium sporotrichioides	fungal	seed	GCA_003012315.1	Scaffold	2018-03-20	True	France	11961	235	37.4	cds	ascomycota_odb10	1	best_quality
117187	Fusarium verticillioides	fungal	seed	GCF_000149555.1	Chromosome	2011-07-06	True		15890	1960	41.8	cds	ascomycota_odb10	1	best_quality
117187	Fusarium verticillioides	fungal	seed	GCA_003316975.2	Chromosome	2018-11-02	True	Australia	13769	4020	42.5	cds	ascomycota_odb10	2	new_country:Australia; new_year_bin:2015
117187	Fusarium verticillioides	fungal	seed	GCA_000149555.1	Chromosome	2008-11-21	True		15869	1960	41.8	cds	ascomycota_odb10	3	new_year_bin:2005
117187	Fusarium verticillioides	fungal	seed	GCA_003316995.2	Chromosome	2018-11-02	True	Australia	13508	4203	42.3	cds	ascomycota_odb10	4	quality_fill
117187	Fusarium verticillioides	fungal	seed	GCA_003317015.2	Chromosome	2018-11-02	True	Australia	458	4129	42.4	cds	ascomycota_odb10	5	quality_fill
232082	Fusarium virguliforme	fungal	seed	GCA_013363175.1	Scaffold	2020-06-19	False	USA		31	45.4	genome	ascomycota_odb10	1	best_quality
13563	Heterobasidion annosum	fungal	seed	GCA_001457955.1	Scaffold	2015-11-03	False			2331	28.0	genome	basidiomycota_odb10	1	best_quality
45133	Lasiodiplodia theobromae	fungal	seed	GCA_008931885.1	Scaffold	2019-10-09	True	Peru	12785	249	43.9	cds	ascomycota_odb10	1	best_quality
45133	Lasiodiplodia theobromae	fungal	seed	GCA_002111425.1	Scaffold	2017-04-26	True	China	12892	4775	43.3	cds	ascomycota_odb10	2	new_country:China
226899	Leptographium clavigerum	fungal	seed	GCF_000143105.1	Scaffold	2011-01-31	True		8311	1997	29.8	cds	ascomycota_odb10	1	best_quality
203908	Melampsora laricis-populina	fungal	seed	GCF_000204055.1	Scaffold	2011-04-13	True		16255	1146	101.1	cds	basidiomycota_odb10	1	best_quality
203908	Melampsora laricis-populina	fungal	seed	GCA_000204055.1	Scaffold	2011-04-13	True		16372	1146	101.1	cds	basidiomycota_odb10	2	quality_fill
92637	Metarhizium acridum	fungal	seed	GCF_019434415.1	Scaffold	2021-08-02	True	Australia	12160	2338	44.7	cds	ascomycota_odb10	1	best_quality
92637	Metarhizium acridum	fungal	seed	GCF_000187405.1	Scaffold	2011-02-08	True		9849	329	39.4	cds	ascomycota_odb10	2	new_year_bin:2010
92637	Metarhizium acridum	fungal	seed	GCA_019434415.1	Scaffold	2021-08-02	True	Australia	12160	2338	44.7	cds	ascomycota_odb10	3	quality_fill
92637	Metarhizium acridum	fungal	seed	GCA_019434395.1	Scaffold	2021-07-30	True	Australia	10095	78	39.3	cds	ascomycota_odb10	4	quality_fill
92637	Metarhizium acridum	fungal	seed	GCA_000187405.1	Scaffold	2011-02-08	True		9849	329	39.4	cds	ascomycota_odb10	5	quality_fill
568076	Metarhizium robertsii	fungal	seed	GCF_000187425.2	Scaffold	2014-12-19	True	USA	11688	4492	41.7	cds	ascomycota_odb10	1	best_quality
568076	Metarhizium robertsii	fungal	seed	GCA_000187425.2	Scaffold	2014-12-19	True	USA	11688	4492	41.7	cds	ascomycota_odb10	2	quality_fill
568076	Metarhizium robertsii	fungal	seed	GCA_000591435.1	Scaffold	2014-03-17	True		12336	566	40.3	cds	ascomycota_odb10	3	quality_fill
38448	Monilinia fructicola	fungal	seed	GCA_055672675.1	Scaffold	2026-03-04	False	USA		2191	44.9	genome	ascomycota_odb10	1	best_quality
38448	Monilinia fructicola	fungal	seed	GCA_002162545.1	Scaffold	2017-05-31	False	Canada		992	44.7	genome	ascomycota_odb10	2	new_country:Canada; new_year_bin:2015
38448	Monilinia fructicola	fungal	seed	GCA_002909715.1	Scaffold	2018-01-31	False			66	42.8	genome	ascomycota_odb10	3	quality_fill
153609	Moniliophthora perniciosa	fungal	seed	GCA_000183025.1	Scaffold	2008-12-02	True		13560	1	26.7	cds	basidiomycota_odb10	1	best_quality
5270	Mycosarcoma maydis	fungal	seed	GCF_000328475.2	Chromosome	2015-02-18	True		6762	885	19.7	cds	basidiomycota_odb10	1	best_quality
13684	Parastagonospora nodorum	fungal	seed	GCA_016801405.1	Chromosome	2021-02-02	True	Australia	17448	1683	37.0	cds	ascomycota_odb10	1	best_quality
13684	Parastagonospora nodorum	fungal	seed	GCF_000146915.1	Scaffold	2007-11-20	True		15990	1045	37.2	cds	ascomycota_odb10	2	new_year_bin:2005
13684	Parastagonospora nodorum	fungal	seed	GCA_020557385.1	Scaffold	2021-10-25	True	Australia	17310	853	37.4	cds	ascomycota_odb10	3	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020567955.1	Scaffold	2021-10-25	True	Australia	17306	918	37.4	cds	ascomycota_odb10	4	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568045.1	Scaffold	2021-10-25	True	Australia	17644	670	39.2	cds	ascomycota_odb10	5	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568055.1	Scaffold	2021-10-25	True	Australia	17605	609	38.7	cds	ascomycota_odb10	6	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568095.1	Scaffold	2021-10-25	True	Australia	17288	951	37.9	cds	ascomycota_odb10	7	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568205.1	Scaffold	2021-10-25	True	Australia	17187	918	36.7	cds	ascomycota_odb10	8	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568325.1	Scaffold	2021-10-25	True	Australia	17235	800	36.2	cds	ascomycota_odb10	9	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568415.1	Scaffold	2021-10-25	True	Australia	17181	695	36.7	cds	ascomycota_odb10	10	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568465.1	Scaffold	2021-10-25	True	Australia	17311	1070	37.4	cds	ascomycota_odb10	11	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568635.1	Scaffold	2021-10-25	True	Australia	17248	1013	37.0	cds	ascomycota_odb10	12	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568705.1	Scaffold	2021-10-25	True	Australia	17324	657	38.1	cds	ascomycota_odb10	13	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568765.1	Scaffold	2021-10-25	True	Australia	17247	1032	37.0	cds	ascomycota_odb10	14	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568775.1	Scaffold	2021-10-25	True	Australia	17226	753	36.8	cds	ascomycota_odb10	15	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568935.1	Scaffold	2021-10-25	True	Australia	17374	962	37.4	cds	ascomycota_odb10	16	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020568945.1	Scaffold	2021-10-25	True	Australia	17367	722	37.4	cds	ascomycota_odb10	17	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569145.1	Scaffold	2021-10-25	True	Australia	17250	848	37.0	cds	ascomycota_odb10	18	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569235.1	Scaffold	2021-10-25	True	Australia	17217	1014	37.1	cds	ascomycota_odb10	19	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569285.1	Scaffold	2021-10-25	True	Australia	17227	930	36.9	cds	ascomycota_odb10	20	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569485.1	Scaffold	2021-10-25	True	Australia	17494	992	38.1	cds	ascomycota_odb10	21	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569495.1	Scaffold	2021-10-25	True	Australia	17497	765	38.1	cds	ascomycota_odb10	22	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569505.1	Scaffold	2021-10-25	True	Australia	17213	967	36.7	cds	ascomycota_odb10	23	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569515.1	Scaffold	2021-10-25	True	Australia	17183	773	36.7	cds	ascomycota_odb10	24	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569685.1	Scaffold	2021-10-25	True	Australia	17294	1020	37.1	cds	ascomycota_odb10	25	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020569895.1	Scaffold	2021-10-25	True	Australia	17455	949	37.4	cds	ascomycota_odb10	26	quality_fill
